itemID,entryLength,itemClassID,itemSubClassID,name1,name2,name3,name4,itemDisplayID,qualityID,typeBinFlag,buyPrice,sellPrice,inventorySlotID,classBinFlag,raceBinFlag,itemLevel,requiredLevel,requiredSkillID,requiredSkillLevel,requiredSpellID,requiredRankID,requiredUnknownRank,requiredFactionID,requiredFactionLevel,stackUnique,stackAmount,containerSlots,stat1ID,stat1Value,stat2ID,stat2Value,stat3ID,stat3Value,stat4ID,stat4Value,stat5ID,stat5Value,stat6ID,stat6Value,stat7ID,stat7Value,stat8ID,stat8Value,stat9ID,stat9Value,stat10ID,stat10Value,damage1Min,damage1Max,damage1TypeID,damage2Min,damage2Max,damage2TypeID,damage3Min,damage3Max,damage3TypeID,damage4Min,damage4Max,damage4TypeID,damage5Min,damage5Max,damage5TypeID,resistPhysical,resistHoly,resistFire,resistNature,resistFrost,resistShadow,resistArcane,weaponDelay,ammoType,rangeModifier,spell1ID,spell1TriggerID,spell1Charges,spell1Cooldown,spell1CategoryID,spell1CategoryCooldown,spell2ID,spell2TriggerID,spell2Charges,spell2Cooldown,spell2CategoryID,spell2CategoryCooldown,spell3ID,spell3TriggerID,spell3Charges,spell3Cooldown,spell3CategoryID,spell3CategoryCooldown,spell4ID,spell4TriggerID,spell4Charges,spell4Cooldown,spell4CategoryID,spell4CategoryCooldown,spell5ID,spell5TriggerID,spell5Charges,spell5Cooldown,spell5CategoryID,spell5CategoryCooldown,bondID,description,bookTextID,bookPages,bookStationaryID,beginQuestID,lockPickTalent,materialID,sheathID,randomPropertyID,blockValue,itemSetID,durabilityValue,itemAreaID,itemMapID,bagFamily
39,513,4,1,Recruit's Pants,Recruit's Pants,Recruit's Pants,Recruit's Pants,9892,0,0,5,1,7,-1,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,25,0,0,0
40,513,4,0,Recruit's Boots,Recruit's Boots,Recruit's Boots,Recruit's Boots,10141,1,0,4,1,8,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0,0
41,705,15,2,Forest Wisp,Forest Wisp,Forest Wisp,Forest Wisp,68682,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,46498,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,"Wisps are ancient spirits of nature that inhabit the forestlands of Kalimdor. Legends say that Wisps are actually the disembodied spirits of the Night Elves themselves, but these rumors have yet to be proven.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,509,4,0,Squire's Boots,Squire's Boots,Squire's Boots,Squire's Boots,10272,1,0,4,1,8,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0,0
44,509,4,1,Squire's Pants,Squire's Pants,Squire's Pants,Squire's Pants,9937,0,0,4,1,7,-1,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,25,0,0,0
45,509,4,0,Squire's Shirt,Squire's Shirt,Squire's Shirt,Squire's Shirt,3265,1,0,1,1,4,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0,0
47,513,4,0,Footpad's Shoes,Footpad's Shoes,Footpad's Shoes,Footpad's Shoes,9915,1,0,4,1,8,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0,0
48,513,4,1,Footpad's Pants,Footpad's Pants,Footpad's Pants,Footpad's Pants,9913,0,0,4,1,7,-1,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,25,0,0,0
49,513,4,0,Footpad's Shirt,Footpad's Shirt,Footpad's Shirt,Footpad's Shirt,9906,1,0,1,1,4,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0,0
51,517,4,0,Neophyte's Boots,Neophyte's Boots,Neophyte's Boots,Neophyte's Boots,9946,1,0,5,1,8,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0,0
52,517,4,1,Neophyte's Pants,Neophyte's Pants,Neophyte's Pants,Neophyte's Pants,9945,0,0,5,1,7,-1,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,25,0,0,0
53,517,4,0,Neophyte's Shirt,Neophyte's Shirt,Neophyte's Shirt,Neophyte's Shirt,9944,1,0,1,1,4,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0,0
55,525,4,0,Apprentice's Boots,Apprentice's Boots,Apprentice's Boots,Apprentice's Boots,9929,1,0,5,1,8,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0,0
56,521,4,1,Apprentice's Robe,Apprentice's Robe,Apprentice's Robe,Apprentice's Robe,12647,0,0,5,1,20,-1,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,35,0,0,0
57,509,4,1,Acolyte's Robe,Acolyte's Robe,Acolyte's Robe,Acolyte's Robe,12645,0,0,5,1,20,-1,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,35,0,0,0
59,513,4,0,Acolyte's Shoes,Acolyte's Shoes,Acolyte's Shoes,Acolyte's Shoes,3261,1,0,5,1,8,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0,0
60,505,4,2,Layered Tunic,Layered Tunic,Layered Tunic,Layered Tunic,16891,1,0,60,12,5,-1,-1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,33,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,8,0,0,0,0,45,0,0,0
61,537,4,2,Dwarven Leather Pants,Dwarven Leather Pants,Dwarven Leather Pants,Dwarven Leather Pants,16953,1,0,60,12,7,-1,-1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,29,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,8,0,0,0,0,35,0,0,0
62,549,4,1,Azure Rose Garland Crown,Azure Rose Garland Crown,Azure Rose Garland Crown,Azure Rose Garland Crown,68653,1,0,7922,0,1,-1,-1,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,7,0,0,0,0,45,0,0,0
63,569,15,0,Tome of Disguise: Lunar Dryad,Tome of Disguise: Lunar Dryad,Tome of Disguise: Lunar Dryad,Tome of Disguise: Lunar Dryad,12547,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,1000,0,0.0,46003,0,0,10,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,540,4,1,Fiery Cloak,Fiery Cloak,Fiery Cloak,Fiery Cloak,27997,2,0,55,11,16,-1,-1,10,1,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10,0,1,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,Scorched by the fires and covered in ashes.,0,0,0,0,0,7,0,0,0,0,0,0,0,0
65,529,0,0,Dragonmaw Armor Kit,Dragonmaw Armor Kit,Dragonmaw Armor Kit,Dragonmaw Armor Kit,68701,3,64,4000,1000,0,-1,-1,40,30,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,39,0,-1,1000,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,8,0,0,0,0,0,0,0,0
66,517,7,0,Gold Belt Buckle,Gold Belt Buckle,Gold Belt Buckle,Gold Belt Buckle,68689,2,64,600,150,0,-1,-1,40,0,164,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,40,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,545,7,0,Dragonscale Belt Buckle,Dragonscale Belt Buckle,Dragonscale Belt Buckle,Dragonscale Belt Buckle,68686,2,64,600,150,0,-1,-1,40,0,164,235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,41,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,599,12,0,The Great Goo'dini Elixir,The Great Goo'dini Elixir,The Great Goo'dini Elixir,The Great Goo'dini Elixir,46257,1,64,9000,5000,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,8299,0,-1,30000,4,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,You probably shouldn't... but you're going to.,0,0,0,0,0,0,1,0,0,0,0,0,0,0
69,565,9,1,Pattern: Dragonmaw Armor Kit,Pattern: Dragonmaw Armor Kit,Pattern: Dragonmaw Armor Kit,Pattern: Dragonmaw Armor Kit,1102,3,64,6500,1625,0,-1,-1,35,0,165,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,42,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,549,9,4,Plans: Steel Belt Buckle,Plans: Steel Belt Buckle,Plans: Steel Belt Buckle,Plans: Steel Belt Buckle,15274,2,0,11200,2800,0,-1,-1,60,0,164,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,62,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,545,9,4,Plans: Gold Belt Buckle,Plans: Gold Belt Buckle,Plans: Gold Belt Buckle,Plans: Gold Belt Buckle,15274,2,0,7200,1800,0,-1,-1,60,0,164,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,63,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,563,4,0,Flame Keeper's Shirt,Flame Keeper's Shirt,Flame Keeper's Shirt,Flame Keeper's Shirt,40163,4,0,0,0,4,-1,-1,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,21389,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,Dance before the sacred pyres!,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,608,4,0,Shirt of the Midsummer Solstice,Shirt of the Midsummer Solstice,Shirt of the Midsummer Solstice,Shirt of the Midsummer Solstice,40160,3,0,0,0,4,-1,-1,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,"Catch the wind, follow the sun.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,553,9,1,Pattern: Dragonmaw Gloves,Pattern: Dragonmaw Gloves,Pattern: Dragonmaw Gloves,Pattern: Dragonmaw Gloves,6270,3,64,7200,1800,0,2047,-1,35,0,165,170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,64,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
75,561,9,2,Pattern: Stormreaver Gloves,Pattern: Stormreaver Gloves,Pattern: Stormreaver Gloves,Pattern: Stormreaver Gloves,1102,3,64,7600,1900,0,-1,-1,40,0,197,185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,80,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,577,9,10,Plans: Refined Dwarven Necklace,Plans: Refined Dwarven Necklace,Plans: Refined Dwarven Necklace,Plans: Refined Dwarven Necklace,7798,3,0,7200,1800,0,-1,-1,35,0,755,185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,86,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,577,9,10,Plans: Ancient Dwarven Gemstone,Plans: Ancient Dwarven Gemstone,Plans: Ancient Dwarven Gemstone,Plans: Ancient Dwarven Gemstone,7798,3,0,7200,1800,0,-1,-1,35,0,755,185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,98,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,541,4,1,Dwarven Cloth Britches,Dwarven Cloth Britches,Dwarven Cloth Britches,Dwarven Cloth Britches,16847,1,0,52,10,7,-1,-1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,7,0,0,0,0,30,0,0,0
80,533,4,1,Soft Fur-lined Shoes,Soft Fur-lined Shoes,Soft Fur-lined Shoes,Soft Fur-lined Shoes,16854,1,0,35,7,8,-1,-1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,7,0,0,0,0,20,0,0,0
81,525,4,1,Rose Garland Crown,Rose Garland Crown,Rose Garland Crown,Rose Garland Crown,68654,1,0,7922,0,1,-1,-1,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,7,0,0,0,0,45,0,0,0
82,537,7,0,Dark Iron Belt Buckle,Dark Iron Belt Buckle,Dark Iron Belt Buckle,Dark Iron Belt Buckle,68685,2,64,600,150,0,-1,-1,40,0,164,270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,52,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,573,9,6,Recipe: Elixir of Rapid Growth,Recipe: Elixir of Rapid Growth,Recipe: Elixir of Rapid Growth,Recipe: Elixir of Rapid Growth,1097,3,0,9200,2300,0,-1,-1,35,0,171,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,105,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85,525,4,2,Dirty Leather Vest,Dirty Leather Vest,Dirty Leather Vest,Dirty Leather Vest,16883,1,0,62,12,5,-1,-1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,33,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,8,0,0,0,0,45,0,0,0
86,537,4,0,Rose Bow Corset Shirt,Rose Bow Corset Shirt,Rose Bow Corset Shirt,Rose Bow Corset Shirt,68655,1,0,1,0,4,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,7,0,0,0,0,20,0,0,0
